Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",13.101000626185643,4.539481225651896,8.561519400533747,10.151527792015099,2.0726052979607026,10393,4,6
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",12.053052279691949,4.686146102259903,7.366906177432046,10.005929439858024,2.2769563152387966,52854,5,5
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",12.131483155854971,4.607228431461313,7.524254724393658,10.183638915360328,2.113917009870203,19356,5,5
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10.405728497656481,4.864199765832889,5.541528731823592,10.079042486765575,2.147278294625182,33175,6,4
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",12.701071294611168,4.153117585526334,8.547953709084833,10.040396150653274,2.1470732142793443,13552,4,6
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",11.777797463703784,4.368572053183562,7.409225410520222,10.15079482616584,2.079010094133563,60137,5,5
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",11.883615703994984,4.344660296602626,7.538955407392358,9.993593893150353,2.0772848530006933,26104,5,5
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",10.509693050067579,5.01379748001596,5.495895570051619,10.083452835377408,2.14226567640329,61667,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",12.021156722399,4.600739011880164,7.420417710518836,10.269263289287128,2.309770929861947,30560,5,5
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",10.61348657994006,4.9380337470661395,5.675452832873921,10.200355742350736,2.2145516611632936,78641,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",10.633584983426607,4.556842935366274,6.076742048060333,10.003856571447324,2.1414161203954327,86934,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",8.651010209835729,4.90236001084788,3.748650198987849,10.039105393694552,2.2201214890650247,27698,7,3
"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",13.09120081366347,4.515932834947778,8.575267978715692,10.154917471975185,2.1559369400165536,8774,4,6
"[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",12.163026791081972,4.802705520726895,7.360321270355077,10.16782825350856,2.289187764497441,99382,5,5
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",11.936295815151468,4.618752075888124,7.317543739263344,10.076399370294375,2.2219502540820413,52666,5,5
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",10.453943215168973,4.584721843670376,5.869221371498597,9.922009271824521,2.1476058243811216,14985,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",11.734944492582596,4.818209805064399,6.916734687518197,10.08582493444837,2.351541974541049,85049,5,5
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",10.55370667807688,4.80702836834558,5.7466783097313,10.074524312205993,2.198879025478446,8776,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",10.449272653093423,4.994538002989228,5.454734650104196,10.279384124850118,2.1373511297639367,52321,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",8.732157361472046,4.9707104903560895,3.7614468711159565,10.027345103281146,2.215794270103135,38364,7,3
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",11.64027231319975,4.794742192094154,6.845530121105596,10.178997430936816,2.2591064627849997,20660,5,5
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",10.367819198913036,4.890745693685502,5.477073505227534,10.135450581984749,2.2528241900211414,72119,6,4
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",10.329615102195698,5.058874882968919,5.270740219226779,9.987487540017504,2.245386606252935,8842,6,4
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",8.696734282566004,5.081075317779282,3.6156589647867214,9.976331121587576,2.104842860608326,79637,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",10.212381209046956,4.847613665516557,5.364767543530399,10.000165108721275,2.3118473169759772,46149,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",8.30112353887438,5.001005171398631,3.300118367475749,10.190367391807525,2.1391948726360206,98979,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",8.152702090195028,5.082004996323628,3.0706970938714004,10.17166655470864,2.220420875705642,40586,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",6.190011088066057,4.873275306654697,1.31673578141136,10.005929439858024,2.2769563152387966,52854,8,2
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",14.605818931873122,4.163255917384754,10.442563014488368,10.183638915360328,2.113917009870203,19356,2,8
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",13.594092667059936,4.078164958216837,9.5159277088431,10.079042486765575,2.147278294625182,33175,3,7
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",13.576014044134963,4.235008686355314,9.34100535777965,10.040396150653274,2.1470732142793443,13552,3,7
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",12.936035011598584,4.125516373015873,8.81051863858271,10.15079482616584,2.079010094133563,60137,4,6
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",13.77691298545197,3.8911201156400397,9.88579286981193,9.993593893150353,2.0772848530006933,26104,3,7
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",13.209348185919772,4.456811373245181,8.752536812674592,10.083452835377408,2.14226567640329,61667,4,6
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",12.98853356744964,4.543637644430176,8.444895923019462,10.269263289287128,2.309770929861947,30560,4,6
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",12.004739656449873,4.522927828199616,7.481811828250257,10.200355742350736,2.2145516611632936,78641,5,5
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",14.003265747290847,4.09609972976185,9.907166017528997,10.003856571447324,2.1414161203954327,86934,3,7
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",12.80428250065026,4.288517846999532,8.515764653650727,10.039105393694552,2.2201214890650247,27698,4,6
"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",13.103852353965989,4.282451954620027,8.821400399345961,10.154917471975185,2.1559369400165536,8774,4,6
"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",11.622656947917424,4.675937780799726,6.946719167117697,10.16782825350856,2.289187764497441,99382,5,5
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",12.867542391635595,4.479501945525844,8.388040446109752,10.076399370294375,2.2219502540820413,52666,4,6
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",11.965070097087434,4.559428799772114,7.40564129731532,9.922009271824521,2.1476058243811216,14985,5,5
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",11.7846986256929,4.836435557041693,6.948263068651208,10.08582493444837,2.351541974541049,85049,5,5
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1]",10.402127034355829,4.85293479015144,5.549192244204389,10.074524312205993,2.198879025478446,8776,6,4
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",14.356457958132244,4.41800022881456,9.938457729317683,10.279384124850118,2.1373511297639367,52321,3,7
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",12.837935033330808,4.468077125607205,8.369857907723603,10.027345103281146,2.215794270103135,38364,4,6
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",12.981426511015643,4.489648252329495,8.491778258686148,10.178997430936816,2.2591064627849997,20660,4,6
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",11.85239045320207,4.762149700614888,7.090240752587182,10.135450581984749,2.2528241900211414,72119,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",12.731804877389886,4.512865578093033,8.218939299296853,9.987487540017504,2.245386606252935,8842,4,6
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",11.939789184497661,4.541907786276942,7.3978813982207186,9.976331121587576,2.104842860608326,79637,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",11.460732837825773,4.7876129260551625,6.673119911770611,10.000165108721275,2.3118473169759772,46149,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10.814173921082078,4.714698811398015,6.099475109684064,10.190367391807525,2.1391948726360206,98979,6,4
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",12.804815458327358,4.394282716881849,8.41053274144551,10.17166655470864,2.220420875705642,40586,4,6
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",11.797362617697699,4.641346047250563,7.156016570447136,10.005929439858024,2.2769563152387966,52854,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",11.830584848805547,4.909170538189627,6.92141431061592,10.183638915360328,2.113917009870203,19356,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",10.41918762917087,4.6373765764308965,5.781811052739973,10.079042486765575,2.147278294625182,33175,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",11.488366865125125,4.534843738382581,6.953523126742543,10.040396150653274,2.1470732142793443,13552,5,5
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",10.433060929278076,4.904813915019983,5.528247014258093,10.15079482616584,2.079010094133563,60137,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",10.292379384920206,4.666409554295798,5.625969830624408,9.993593893150353,2.0772848530006933,26104,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",8.879259917264376,5.088619604122053,3.7906403131423225,10.083452835377408,2.14226567640329,61667,7,3
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",14.024313745886968,4.291069996514349,9.733243749372619,10.269263289287128,2.309770929861947,30560,3,7
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",12.760864976232083,4.557973034607134,8.20289194162495,10.200355742350736,2.2145516611632936,78641,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",13.189217391482352,4.077051942787744,9.112165448694608,10.003856571447324,2.1414161203954327,86934,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",11.802877294593316,4.608172585612741,7.1947047089805745,10.039105393694552,2.2201214890650247,27698,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",13.017299178757991,4.344662520840806,8.672636657917185,10.154917471975185,2.1559369400165536,8774,4,6
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",11.88748106240073,4.6950102049093445,7.192470857491385,10.16782825350856,2.289187764497441,99382,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",11.903473340935898,4.816674020737694,7.086799320198204,10.076399370294375,2.2219502540820413,52666,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",10.358249042006205,4.7616162698846685,5.596632772121537,9.922009271824521,2.1476058243811216,14985,6,4
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",12.905967731498752,4.309423935067216,8.596543796431536,10.08582493444837,2.351541974541049,85049,4,6
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",11.87617169774938,4.679189297230492,7.196982400518888,10.074524312205993,2.198879025478446,8776,5,5
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",12.076133051668904,4.551689994438311,7.524443057230593,10.279384124850118,2.1373511297639367,52321,5,5
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 1]",10.500969082863117,4.642984430251814,5.857984652611303,10.027345103281146,2.215794270103135,38364,6,4
"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",12.00822907967909,4.785359198322102,7.222869881356988,10.178997430936816,2.2591064627849997,20660,5,5
